MSFT_Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AMZN_Date,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,META_Date,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,GOOG_Date,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Adj Close,GOOG_Volume,AAPL_Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume
10/13/22,219.850006,236.100006,219.130005,234.240005,234.240005,42551800,10/13/22,107.879997,113.440002,105.349998,112.529999,112.529999,86868100,10/13/22,123.529999,131.139999,122.529999,130.289993,130.289993,34325700,10/13/22,95.93,100.529999,95.269997,99.709999,99.709999,32812200,10/13/22,134.990005,143.589996,134.369995,142.990005,142.753204,113224000
10/14/22,235.539993,237.240005,228.339996,228.559998,228.559998,30187200,10/14/22,114.099998,114.959999,106.599998,106.900002,106.900002,67651200,10/14/22,131,131.789993,126.519997,126.760002,126.760002,23559400,10/14/22,100.625,101.290001,97.029999,97.18,97.18,22624800,10/14/22,144.309998,144.520004,138.190002,138.380005,138.150833,88512300
10/17/22,235.820007,238.960007,235.139999,237.529999,237.529999,28142300,10/17/22,110.110001,114.190002,110.089996,113.790001,113.790001,62782000,10/17/22,130.300003,134.789993,130.179993,134.039993,134.039993,29612200,10/17/22,99.519997,101.769997,99.510002,100.779999,100.779999,23311600,10/17/22,141.070007,142.899994,140.270004,142.410004,142.174164,85250900
10/18/22,243.240005,243.929993,235.369995,238.5,238.5,26329600,10/18/22,119.059998,119.519997,114.790001,116.360001,116.360001,65607400,10/18/22,137.089996,137.839996,131.399994,132.800003,132.800003,25445000,10/18/22,103.940002,104.220001,100.650002,101.389999,101.389999,21610500,10/18/22,145.490005,146.699997,140.610001,143.75,143.511932,99136600
10/19/22,237.039993,239.610001,234.289993,236.479996,236.479996,19985700,10/19/22,114.709999,116.589996,113.220001,115.07,115.07,47198100,10/19/22,132.889999,137,132.220001,133.229996,133.229996,30691000,10/19/22,100.699997,101.658997,99.635002,100.290001,100.290001,21573700,10/19/22,141.690002,144.949997,141.5,143.860001,143.62175,61758300
10/20/22,235.770004,241.309998,234.869995,236.149994,236.149994,21811000,10/20/22,113.830002,118.239998,113.510002,115.25,115.25,48795100,10/20/22,132.929993,136.770004,131.309998,131.529999,131.529999,26356300,10/20/22,100.82,103,99.970001,100.529999,100.529999,25125100,10/20/22,143.020004,145.889999,142.649994,143.389999,143.152527,64522000
10/21/22,234.740005,243,234.5,242.119995,242.119995,26280900,10/21/22,114.790001,119.589996,114.5,119.32,119.32,55611900,10/21/22,126.309998,130.119995,125.440002,130.009995,130.009995,46348600,10/21/22,98.459999,101.620003,98.230003,101.480003,101.480003,28988700,10/21/22,142.869995,147.850006,142.649994,147.270004,147.026108,86464700
10/24/22,243.759995,247.839996,241.300003,247.25,247.25,24911200,10/24/22,119.980003,120.389999,116.57,119.82,119.82,49531500,10/24/22,127.25,133.479996,124.57,129.720001,129.720001,63563400,10/24/22,102.089996,103.099998,100.300003,102.970001,102.970001,24680800,10/24/22,147.190002,150.229996,146,149.449997,149.202484,75981900
10/25/22,247.259995,251.039993,245.830002,250.660004,250.660004,34775500,10/25/22,119.650002,121.32,118.949997,120.599998,120.599998,50934600,10/25/22,130.880005,138.350006,130.589996,137.509995,137.509995,38433200,10/25/22,103.300003,105.099998,103.019997,104.93,104.93,29910200,10/25/22,150.089996,152.490005,149.360001,152.339996,152.087708,74732300
10/26/22,231.169998,238.300003,230.059998,231.320007,231.320007,82543200,10/26/22,116,119.349998,114.760002,115.660004,115.660004,68802300,10/26/22,131.679993,135.550003,128.529999,129.820007,129.820007,82791500,10/26/22,96.760002,98.540001,94.57,94.82,94.82,71504300,10/26/22,150.960007,151.990005,148.039993,149.350006,149.102661,88194300
10/27/22,231.039993,233.690002,225.779999,226.75,226.75,40424600,10/27/22,113.919998,114.120003,109.769997,110.959999,110.959999,129605400,10/27/22,97.980003,102.5,96.379997,97.940002,97.940002,232316600,10/27/22,94.309998,95.169998,91.900002,92.599998,92.599998,54036500,10/27/22,148.070007,149.050003,144.130005,144.800003,144.560196,109180200
10/28/22,226.240005,236.600006,226.050003,235.869995,235.869995,40647700,10/28/22,97.910004,103.959999,97.660004,103.410004,103.410004,223133400,10/28/22,99.580002,100.849998,97.510002,99.199997,99.199997,95928300,10/28/22,92.529999,96.860001,92.322998,96.580002,96.580002,35696900,10/28/22,148.199997,157.5,147.820007,155.740005,155.482086,164762400
10/31/22,233.759995,234.919998,231.149994,232.130005,232.130005,28357300,10/31/22,103.559998,104.870003,100.739998,102.440002,102.440002,99251400,10/31/22,98.220001,99.32,92.599998,93.160004,93.160004,121361400,10/31/22,95.779999,96.349998,94.379997,94.660004,94.660004,29868700,10/31/22,153.160004,154.240005,151.919998,153.339996,153.086044,97943200
11/1/22,234.600006,235.740005,227.330002,228.169998,228.169998,30592300,11/1/22,103.989998,104.580002,96.059998,96.790001,96.790001,153370000,11/1/22,94.330002,97.489998,93.550003,95.199997,95.199997,110189600,11/1/22,95.589996,96.165001,90.43,90.5,90.5,43220600,11/1/22,155.080002,155.449997,149.130005,150.649994,150.400497,80379300
11/2/22,229.460007,231.300003,220.039993,220.100006,220.100006,38407000,11/2/22,97.32,97.739998,92.010002,92.120003,92.120003,135761800,11/2/22,94.209999,95.199997,90.480003,90.540001,90.540001,71821100,11/2/22,90.910004,91.300003,87.010002,87.07,87.07,43553600,11/2/22,148.949997,152.169998,145,145.029999,144.78981,93604600
11/3/22,220.089996,220.410004,213.979996,214.25,214.25,36633900,11/3/22,92.470001,93.5,89.019997,89.300003,89.300003,136683300,11/3/22,90.080002,90.459999,88.410004,88.910004,88.910004,60664000,11/3/22,86.345001,86.550003,83.449997,83.489998,83.489998,48510400,11/3/22,142.059998,142.800003,138.75,138.880005,138.650009,97918500
11/4/22,217.550003,221.589996,213.429993,221.389999,221.389999,36767800,11/4/22,91.489998,92.440002,88.040001,90.980003,90.980003,128999900,11/4/22,90.349998,91.389999,88.089996,90.790001,90.790001,55577500,11/4/22,85.510002,86.730003,83.879997,86.699997,86.699997,40155100,11/4/22,142.089996,142.669998,134.380005,138.380005,138.380005,140716700
11/7/22,221.990005,228.410004,221.279999,227.869995,227.869995,33498000,11/7/22,91.949997,92.099998,89.040001,90.529999,90.529999,77495700,11/7/22,94.779999,96.879997,93.099998,96.720001,96.720001,81987300,11/7/22,87.339996,88.940002,86.959999,88.650002,88.650002,26899900,11/7/22,137.110001,139.149994,135.669998,138.919998,138.919998,83374600
11/8/22,228.699997,231.649994,225.839996,228.869995,228.869995,28192500,11/8/22,90.790001,91.720001,88.230003,89.980003,89.980003,88703400,11/8/22,95.919998,97.800003,94.790001,96.470001,96.470001,52088300,11/8/22,89.160004,90.404999,87.650002,88.910004,88.910004,30172000,11/8/22,140.410004,141.429993,137.490005,139.5,139.5,89908500
11/9/22,227.369995,228.632706,224.330002,224.509995,224.509995,24694859,11/9/22,89.470001,89.480003,85.870003,86.139999,86.139999,88545252,11/9/22,101.720001,104.900002,100.900002,101.470001,101.470001,107419598,11/9/22,88.544998,89.489998,87.359901,87.400002,87.400002,24000445,11/9/22,138.5,138.539993,134.593307,134.869995,134.869995,74686204
